"","Kanal 1 Durchschn. (V)","Kanal 4 Durchschn. (V)"
"240541","2,354864","2,477656"
"240542","2,354486","2,479060"
"240543","2,353880","2,478999"
"240544","2,354410","2,479121"
"240545","2,354486","2,477106"
"240546","2,354789","2,480037"
"240547","2,354713","2,478755"
"240548","2,354713","2,479975"
"240549","2,354334","2,478877"
"240550","2,354562","2,479975"
"240551","2,354940","2,478938"
"240552","2,354713","2,478693"
"240553","2,354334","2,479121"
"240554","2,354259","2,481075"
"240555","2,354410","2,479914"
"240556","2,354940","2,480403"
"240557","2,354713","2,482540"
"240558","2,354334","2,482479"
"240559","2,354183","2,480647"
"240560","2,354183","2,478571"
"240561","2,354713","2,480403"
"240562","2,354713","2,482112"
"240563","2,354940","2,481868"
"240564","2,353880","2,477839"
"240565","2,354032","2,482051"
"240566","2,354713","2,481258"
"240567","2,354486","2,483394"
"240568","2,354789","2,478877"
"240569","2,354107","2,482112"
"240570","2,353956","2,482723"
"240571","2,354334","2,480281"
"240572","2,354864","2,483822"
"240573","2,354486","2,479243"
"240574","2,353956","2,482723"
"240575","2,353805","2,482479"
"240576","2,353956","2,481990"
"240577","2,354562","2,481380"
"240578","2,354486","2,482357"
"240579","2,353956","2,482051"
"240580","2,353880","2,479914"
"240581","2,354183","2,483761"
"240582","2,354637","2,478144"
"240583","2,355849","2,484432"
"240584","2,354486","2,480281"
"240585","2,353805","2,478938"
"240586","2,354107","2,482479"
"240587","2,354183","2,480220"
"240588","2,354562","2,480525"
"240589","2,354107","2,482784"
"240590","2,353956","2,479670"
"240591","2,353653","2,482173"
"240592","2,353578","2,478938"
"240593","2,354259","2,481441"
"240594","2,354032","2,480159"
"240595","2,353350","2,482540"
"240596","2,353805","2,480403"
"240597","2,353729","2,479548"
"240598","2,354183","2,479853"
"240599","2,354410","2,477900"
"240600","2,353880","2,478877"
"240601","2,353426","2,476313"
"240602","2,353805","2,480281"
"240603","2,353880","2,478693"
"240604","2,353956","2,478327"
"240605","2,353880","2,479609"
"240606","2,353729","2,481563"
"240607","2,353502","2,475458"
"240608","2,353729","2,475275"
"240609","2,353880","2,477045"
"240610","2,353880","2,478144"
"240611","2,353578","2,476252"
"240612","2,353350","2,480342"
"240613","2,353729","2,478083"
"240614","2,353956","2,479548"
"240615","2,353880","2,478449"
"240616","2,353805","2,475458"
"240617","2,353578","2,477656"
"240618","2,353426","2,474237"
"240619","2,353805","2,479365"
"240620","2,353956","2,477473"
"240621","2,353729","2,474969"
"240622","2,353805","2,476130"
"240623","2,353350","2,478022"
"240624","2,353653","2,476252"
"240625","2,353653","2,481014"
"240626","2,353426","2,479975"
"240627","2,353426","2,475458"
"240628","2,353426","2,475458"
"240629","2,353880","2,478755"
"240630","2,353653","2,479365"
"240631","2,353880","2,478816"
"240632","2,353426","2,476557"
"240633","2,353199","2,480281"
"240634","2,353426","2,477289"
"240635","2,353578","2,478693"
"240636","2,353805","2,476984"
"240637","2,353653","2,478022"
"240638","2,353123","2,475885"
"240639","2,353275","2,478816"
"240640","2,353805","2,478938"
"240641","2,353805","2,479426"
"240642","2,353426","2,480891"
"240643","2,353123","2,480525"
"240644","2,353653","2,480586"
"240645","2,353350","2,478510"
"240646","2,353502","2,479670"
"240647","2,353502","2,478205"
"240648","2,353502","2,479914"
"240649","2,353048","2,478205"
"240650","2,353275","2,481441"
"240651","2,353653","2,481197"
"240652","2,353729","2,480159"
"240653","2,353123","2,480769"
"240654","2,353048","2,480952"
"240655","2,352972","2,482051"
"240656","2,353502","2,482967"
"240657","2,353578","2,481502"
"240658","2,353426","2,481319"
"240659","2,353048","2,479487"
"240660","2,352745","2,483639"
"240661","2,353199","2,480708"
"240662","2,353426","2,481868"
"240663","2,353123","2,483516"
"240664","2,353123","2,480098"
"240665","2,352821","2,480769"
"240666","2,353199","2,480830"
"240667","2,353426","2,481502"
"240668","2,353350","2,480281"
"240669","2,352821","2,479914"
"240670","2,352821","2,481868"
"240671","2,353123","2,483639"
"240672","2,353502","2,483700"
"240673","2,353123","2,481136"
"240674","2,353275","2,481441"
"240675","2,352442","2,480525"
"240676","2,353123","2,480769"
"240677","2,353275","2,482479"
"240678","2,353350","2,480647"
"240679","2,352821","2,483211"
"240680","2,352442","2,481258"
"240681","2,352821","2,480708"
"240682","2,353123","2,482479"
"240683","2,353275","2,478693"
"240684","2,353123","2,480342"
"240685","2,352669","2,479304"
"240686","2,353350","2,478632"
"240687","2,352745","2,480342"
"240688","2,353123","2,479731"
"240689","2,353350","2,481136"
"240690","2,352745","2,479060"
"240691","2,352745","2,482662"
"240692","2,353199","2,480830"
"240693","2,353123","2,479853"
"240694","2,353275","2,482173"
"240695","2,352669","2,479609"
"240696","2,352518","2,476923"
"240697","2,352442","2,482418"
"240698","2,353199","2,479914"
"240699","2,352896","2,476130"
"240700","2,352745","2,476374"
"240701","2,352593","2,476313"
"240702","2,353048","2,476740"
"240703","2,353048","2,478144"
"240704","2,352972","2,478510"
"240705","2,352669","2,477778"
"240706","2,352745","2,478632"
"240707","2,352518","2,478327"
"240708","2,352821","2,475519"
"240709","2,352972","2,479182"
"240710","2,352669","2,477167"
"240711","2,352442","2,479609"
"240712","2,352669","2,478693"
"240713","2,352593","2,476068"
"240714","2,353048","2,477961"
"240715","2,352669","2,479121"
"240716","2,352366","2,474115"
"240717","2,352366","2,476679"
"240718","2,352972","2,475763"
"240719","2,352669","2,476801"
"240720","2,352821","2,477717"
"240721","2,352442","2,478877"
"240722","2,352064","2,480403"
"240723","2,352669","2,478693"
"240724","2,352896","2,477106"
"240725","2,352593","2,478327"
"240726","2,352518","2,477900"
"240727","2,352215","2,476862"
"240728","2,352518","2,479365"
"240729","2,352972","2,480525"
"240730","2,352745","2,479060"
"240731","2,352593","2,475214"
"240732","2,352064","2,478327"
"240733","2,352366","2,478449"
"240734","2,352291","2,479670"
"240735","2,352972","2,478693"
"240736","2,352442","2,480220"
"240737","2,352139","2,478449"
"240738","2,352215","2,480769"
"240739","2,352821","2,479609"
"240740","2,352366","2,478266"
"240741","2,352518","2,478388"
"240742","2,352366","2,478022"
"240743","2,351761","2,480159"
"240744","2,352518","2,482479"
"240745","2,352518","2,483516"
"240746","2,352593","2,483883"
"240747","2,352139","2,480769"
"240748","2,352139","2,477961"
"240749","2,352139","2,482112"
"240750","2,352518","2,481929"
"240751","2,352442","2,480891"
"240752","2,352215","2,481441"
"240753","2,351685","2,481563"
"240754","2,352291","2,483028"
"240755","2,352593","2,480769"
"240756","2,352669","2,481563"
"240757","2,351836","2,480342"
"240758","2,352064","2,482296"
"240759","2,351836","2,481136"
"240760","2,352139","2,481258"
"240761","2,352518","2,485836"
"240762","2,352291","2,481807"
"240763","2,351912","2,480464"
"240764","2,352064","2,480403"
"240765","2,352139","2,479548"
"240766","2,352669","2,480098"
"240767","2,351988","2,482662"
"240768","2,352139","2,480525"
"240769","2,351685","2,481014"
"240770","2,351988","2,484249"
"240771","2,352215","2,480037"
"240772","2,352745","2,482479"
"240773","2,351988","2,482967"
"240774","2,352139","2,480159"
"240775","2,351685","2,482967"
"240776","2,351988","2,478938"
"240777","2,352139","2,480464"
"240778","2,352366","2,480464"
"240779","2,351912","2,481014"
"240780","2,351761","2,481624"
"240781","2,352139","2,480525"
"240782","2,352442","2,480647"
"240783","2,352064","2,485959"
"240784","2,351912","2,478510"
"240785","2,351534","2,479792"
"240786","2,352064","2,482112"
"240787","2,352215","2,481319"
"240788","2,351912","2,482784"
"240789","2,351761","2,479548"
"240790","2,351761","2,481746"
"240791","2,351534","2,479121"
"240792","2,352366","2,480403"
"240793","2,352291","2,478938"
"240794","2,351912","2,477656"
"240795","2,351761","2,479060"
"240796","2,351761","2,476618"
"240797","2,351912","2,478388"
"240798","2,352291","2,479670"
"240799","2,351988","2,479060"
"240800","2,351912","2,475885"
"240801","2,351458","2,477717"
"240802","2,352366","2,476130"
"240803","2,352215","2,478022"
"240804","2,352064","2,478571"
"240805","2,351534","2,479304"
"240806","2,351382","2,471917"
"240807","2,351685","2,481197"
"240808","2,352139","2,478205"
"240809","2,351685","2,474542"
"240810","2,351382","2,476679"
"240811","2,351306","2,478022"
"240812","2,351382","2,479853"
"240813","2,351685","2,478022"
"240814","2,352215","2,478938"
"240815","2,351912","2,478266"
"240816","2,351534","2,476679"
"240817","2,351458","2,474786"
"240818","2,351836","2,477167"
"240819","2,351912","2,478877"
"240820","2,351761","2,479975"
"240821","2,351306","2,475824"
"240822","2,351534","2,480159"
"240823","2,351382","2,477167"
"240824","2,352064","2,477961"
"240825","2,351988","2,478755"
"240826","2,351912","2,478693"
"240827","2,351004","2,477289"
"240828","2,351685","2,477045"
"240829","2,351685","2,478144"
"240830","2,351685","2,479487"
"240831","2,351155","2,479365"
"240832","2,351534","2,480037"
"240833","2,351685","2,479487"
"240834","2,351836","2,478632"
"240835","2,351534","2,480952"
"240836","2,351382","2,482967"
"240837","2,351306","2,478693"
"240838","2,351306","2,477167"
"240839","2,351685","2,480159"
"240840","2,351306","2,478632"
"240841","2,351458","2,481136"
"240842","2,351458","2,479914"
"240843","2,351306","2,480342"
"240844","2,351458","2,478510"
"240845","2,351685","2,481502"
"240846","2,351534","2,480891"
"240847","2,351155","2,481746"
"240848","2,351382","2,478938"
"240849","2,351231","2,482723"
"240850","2,351534","2,481258"
"240851","2,351155","2,481807"
"240852","2,351382","2,482845"
"240853","2,350852","2,483089"
"240854","2,351004","2,483944"
"240855","2,351685","2,481929"
"240856","2,351685","2,480037"
"240857","2,350928","2,480586"
"240858","2,350701","2,482234"
"240859","2,351004","2,480525"
"240860","2,351458","2,482418"
"240861","2,351382","2,481868"
"240862","2,351155","2,478388"
"240863","2,351231","2,479182"
"240864","2,351155","2,482906"
"240865","2,351382","2,483883"
"240866","2,351382","2,482479"
"240867","2,351382","2,479243"
"240868","2,350777","2,480891"
"240869","2,350928","2,481136"
"240870","2,351231","2,479243"
"240871","2,351155","2,480159"
"240872","2,351155","2,481929"
"240873","2,350852","2,480708"
"240874","2,350928","2,481563"
"240875","2,351004","2,481624"
"240876","2,351534","2,477045"
"240877","2,351004","2,478205"
"240878","2,351004","2,478571"
"240879","2,349414","2,478022"
"240880","2,351004","2,481990"
"240881","2,351155","2,478571"
"240882","2,350852","2,480586"
"240883","2,350398","2,478327"
"240884","2,350549","2,477289"
"240885","2,350928","2,477045"
"240886","2,351155","2,480464"
"240887","2,350852","2,479182"
"240888","2,350474","2,478083"
"240889","2,350322","2,481502"
"240890","2,350777","2,481929"
"240891","2,350928","2,479365"
"240892","2,350928","2,477473"
"240893","2,350701","2,475702"
"240894","2,350852","2,477473"
"240895","2,350777","2,480281"
"240896","2,350777","2,476252"
"240897","2,350625","2,475824"
"240898","2,350549","2,478266"
"240899","2,350398","2,479060"
"240900","2,350625","2,476252"
"240901","2,350625","2,477228"
"240902","2,350928","2,480281"
"240903","2,350852","2,476923"
"240904","2,350474","2,478632"
"240905","2,350398","2,477534"
"240906","2,350625","2,479365"
"240907","2,350625","2,476191"
"240908","2,350777","2,479060"
"240909","2,350549","2,477595"
"240910","2,350852","2,476252"
"240911","2,350852","2,477717"
"240912","2,350852","2,476801"
"240913","2,350852","2,478022"
"240914","2,350322","2,479365"
"240915","2,350171","2,479182"
"240916","2,350549","2,479365"
"240917","2,350398","2,475702"
"240918","2,350701","2,478693"
"240919","2,350171","2,476496"
"240920","2,350095","2,479731"
"240921","2,350322","2,477534"
"240922","2,350701","2,479243"
"240923","2,350625","2,477839"
"240924","2,350625","2,478755"
"240925","2,350247","2,478510"
"240926","2,350701","2,476923"
"240927","2,350777","2,479426"
"240928","2,350852","2,479304"
"240929","2,350701","2,481380"
"240930","2,350247","2,480037"
"240931","2,350095","2,476862"
"240932","2,350625","2,482051"
"240933","2,350549","2,481319"
"240934","2,350777","2,478877"
"240935","2,350398","2,478938"
"240936","2,349944","2,479487"
"240937","2,350247","2,477656"
"240938","2,350247","2,481258"
"240939","2,350474","2,479060"
"240940","2,350398","2,480464"
"240941","2,349944","2,481441"
"240942","2,349868","2,480281"
"240943","2,350247","2,481380"
"240944","2,350852","2,482173"
"240945","2,350625","2,482051"
"240946","2,350398","2,484676"
"240947","2,350095","2,480891"
"240948","2,350625","2,481624"
"240949","2,350549","2,482662"
"240950","2,349868","2,478999"
"240951","2,349944","2,481441"
"240952","2,350095","2,480769"
"240953","2,349792","2,480525"
"240954","2,350171","2,480952"
"240955","2,350322","2,480891"
"240956","2,349792","2,483883"
"240957","2,349338","2,482906"
"240958","2,349944","2,482418"
"240959","2,350247","2,483455"
"240960","2,350549","2,480403"
"240961","2,350247","2,482296"
"240962","2,349641","2,480525"
"240963","2,349565","2,481014"
"240964","2,350171","2,479426"
"240965","2,349944","2,480342"
"240966","2,350247","2,480464"
"240967","2,350095","2,478449"
"240968","2,349565","2,478632"
"240969","2,349868","2,480037"
"240970","2,350322","2,478327"
"240971","2,350247","2,480830"
"240972","2,349717","2,479609"
"240973","2,349490","2,479365"
"240974","2,350019","2,477412"
"240975","2,350549","2,483761"
"240976","2,350549","2,479975"
"240977","2,349944","2,478388"
"240978","2,350171","2,479304"
"240979","2,350095","2,480708"
"240980","2,349944","2,479243"
"240981","2,350322","2,479975"
"240982","2,349944","2,477656"
"240983","2,348278","2,473443"
"240984","2,349338","2,476252"
"240985","2,349792","2,475275"
"240986","2,350398","2,478999"
"240987","2,349792","2,478510"
"240988","2,349641","2,477656"
"240989","2,349263","2,478510"
"240990","2,349944","2,479365"
"240991","2,349717","2,478266"
"240992","2,349792","2,476496"
"240993","2,349490","2,477289"
"240994","2,349414","2,475641"
"240995","2,349641","2,478632"
"240996","2,349944","2,476923"
"240997","2,349641","2,476191"
"240998","2,349565","2,478999"
"240999","2,349414","2,477167"
"241000","2,349641","2,478022"
"241001","2,349717","2,477228"
"241002","2,349792","2,478632"
"241003","2,349641","2,477045"
"241004","2,349490","2,477717"
"241005","2,349414","2,478205"
"241006","2,349414","2,475763"
"241007","2,349792","2,479548"
"241008","2,349490","2,477228"
"241009","2,348960","2,477961"
"241010","2,349717","2,477656"
"241011","2,349717","2,478693"
"241012","2,350322","2,479365"
"241013","2,349717","2,478755"
"241014","2,349111","2,478877"
"241015","2,349035","2,479853"
"241016","2,349263","2,481014"
"241017","2,349187","2,476191"
"241018","2,349868","2,479670"
"241019","2,349338","2,477656"
"241020","2,349338","2,481014"
"241021","2,349111","2,481563"
"241022","2,349490","2,477900"
"241023","2,349263","2,483211"
"241024","2,349338","2,482051"
"241025","2,349187","2,478327"
"241026","2,349490","2,478938"
"241027","2,349868","2,479304"
"241028","2,349414","2,478449"
"241029","2,349338","2,477961"
"241030","2,349263","2,479121"
"241031","2,348884","2,483211"
"241032","2,349263","2,481258"
"241033","2,349338","2,478388"
"241034","2,349187","2,481563"
"241035","2,349111","2,480769"
"241036","2,349187","2,480525"
"241037","2,349490","2,479426"
"241038","2,349641","2,482112"
"241039","2,349035","2,482173"
"241040","2,348733","2,481624"
"241041","2,348884","2,482234"
"241042","2,349414","2,481990"
"241043","2,349414","2,480159"
"241044","2,349338","2,482723"
"241045","2,348808","2,481075"
"241046","2,348733","2,481014"
"241047","2,348808","2,481502"
"241048","2,349111","2,480769"
"241049","2,349035","2,483333"
"241050","2,348808","2,480769"
"241051","2,349187","2,482296"
"241052","2,349187","2,480830"
"241053","2,349187","2,480891"
"241054","2,348960","2,478388"
"241055","2,348884","2,480769"
"241056","2,348733","2,479426"
"241057","2,348960","2,481624"
"241058","2,349035","2,481014"
"241059","2,349490","2,482967"
"241060","2,349263","2,480098"
"241061","2,348808","2,479060"
"241062","2,348733","2,480830"
